#pro1	pro2	combined score
ERG1	PEX1	9999.000000
ERG1	PEX10	9999.000000
ERG1	PEX11	9999.000000
ERG1	PEX12	9999.000000
ERG1	PEX13	9999.000000
ERG1	PEX14	9999.000000
ERG1	PEX18	9999.000000
ERG1	PEX19	9999.000000
ERG1	PEX5	9999.000000
ERG1	PEX6	9999.000000
ERG1	PEX7	9999.000000
ERG1	PHM8	9999.000000
ERG1	PHS1	9999.000000
ERG1	PIS1	9999.000000
ERG1	PLB1	9999.000000
ERG1	PLB2	9999.000000
ERG1	PLB3	9999.000000
ERG1	POT1	9999.000000
ERG1	POX1	9999.000000
ERG1	PRE7	9999.000000
ERG1	PSD1	9999.000000
ERG1	PSD2	9999.000000
ERG1	PXA1	9999.000000
ERG1	PXA2	9999.000000
ERG1	PXP1	9999.000000
ERG1	ROG1	9999.000000
ERG1	RSP5	9999.000000
ERG1	SAY1	9999.000000
ERG1	SCT1	9999.000000
ERG1	SEI1	9999.000000
ERG1	SLC1	9999.000000
ERG1	SPO14	9999.000000
ERG1	SPS19	9999.000000
ERG1	SPT23	9999.000000
ERG1	STE23	9999.000000
ERG1	TES1	9999.000000
ERG1	TGL1	9999.000000
ERG1	TGL2	9999.000000
ERG1	TGL3	9999.000000
ERG1	TGL4	9999.000000
ERG1	TGL5	9999.000000
ERG1	YAT1	9999.000000
ERG1	YEH1	9999.000000
ERG1	YEH2	9999.000000
ERG1	YHL050C	9999.000000
ERG1	YJU3	9999.000000
ERG1	YLL067C	9999.000000
ERG10	ACB1	9999.000000
ERG10	ACC1	9999.000000
ERG10	ACP1	9999.000000
ERG10	ACS1	9999.000000
ERG10	ACS2	9999.000000
ERG10	ADH6	9999.000000
ERG10	ADH7	9999.000000
ERG10	ADR1	9999.000000
ERG10	AIM45	9999.000000
ERG10	ALD2	9999.000000
ERG10	ALD3	9999.000000
ERG10	ALD4	9999.000000
ERG10	ALD5	9999.000000
ERG10	ALD6	9999.000000
ERG10	ALE1	9999.000000
ERG10	AMD2.00	9999.000000
ERG10	ARE2	9999.000000
ERG10	ATG15	9999.000000
ERG10	AYR1	9999.000000
ERG10	CAT2	9999.000000
ERG10	CDC48	9999.000000
ERG10	CDC60	9999.000000
ERG10	CDS1	9999.000000
ERG10	CEM1	9999.000000
ERG10	CFD1	9999.000000
ERG10	CHO1	9999.000000
ERG10	CHO2	9999.000000
ERG10	CIR1	9999.000000
ERG10	CIT1	9999.000000
ERG10	CIT2	9999.000000
ERG10	CIT3	9999.000000
ERG10	CMD1	9999.000000
ERG10	CPT1	9999.000000
ERG10	CRC1.00	9999.000000
ERG10	CTA1	9999.000000
ERG10	CTT1	9999.000000
ERG10	CYB2	9999.000000
ERG10	CYB5	9999.000000
ERG10	CYC1	9999.000000
ERG10	DCI1	9999.000000
ERG10	DGA1	9999.000000
ERG10	DGK1	9999.000000
ERG10	DPP1	9999.000000
ERG10	"DUR1,2"	9999.000000
ERG10	ECI1	9999.000000
ERG10	EHD3	9999.000000
ERG10	EHT1	9999.000000
ERG10	ELO1	9999.000000
ERG10	ELO2	9999.000000
ERG10	ELO3	9999.000000
ERG10	EPT1	9999.000000
ERG10	ERG1	9999.000000
ERG10	ERG10	0.000000
ERG10	ERG11	0.944000
ERG10	ERG25	0.900000
ERG10	ERG3	0.876000
ERG10	ERG5	0.959000
ERG10	ERG7	0.917000
ERG10	ETR1	9999.000000
ERG10	FAA1	9999.000000
ERG10	FAA2	9999.000000
ERG10	FAA3	9999.000000
ERG10	FAA4	9999.000000
ERG10	FAS1	9999.000000
ERG10	FAS2	9999.000000
ERG10	FAT1	9999.000000
ERG10	FKS1	9999.000000
ERG10	FMP30	9999.000000
ERG10	FMS1	9999.000000
ERG10	FOX2	0.776000
ERG10	GCY1	9999.000000
ERG10	GLN1	9999.000000
ERG10	GPP1	9999.000000
ERG10	GPP2	9999.000000
ERG10	GPT2	9999.000000
ERG10	GUT1	9999.000000
ERG10	GUT2	9999.000000
ERG10	HAT1	9999.000000
ERG10	HEM13	9999.000000
ERG10	HEM3	9999.000000
ERG10	HFA1	0.929000
ERG10	HFD1	9999.000000
ERG10	HMG1	0.932000
ERG10	HMS1	9999.000000
ERG10	HRD1.00	9999.000000
ERG10	HTD2	9999.000000
ERG10	ICL1	9999.000000
ERG10	IDP2	9999.000000
ERG10	IDP3	9999.000000
ERG10	IFA38	9999.000000
ERG10	INA1	9999.000000
ERG10	IZH2	9999.000000
ERG10	LAT1	0.969000
ERG10	LCB2	9999.000000
ERG10	LDH1	9999.000000
ERG10	LOA1	9999.000000
ERG10	LPP1	9999.000000
ERG10	LRO1	9999.000000
ERG10	MAE1	9999.000000
ERG10	MCT1	9999.000000
ERG10	MDH3	9999.000000
ERG10	MGA2	9999.000000
ERG10	MGL2	9999.000000
ERG10	MLC1	9999.000000
ERG10	MLC2	9999.000000
ERG10	MLS1	0.958000
ERG10	NCP1	9999.000000
ERG10	NPL4	9999.000000
ERG10	NTE1	9999.000000
ERG10	OAR1	9999.000000
ERG10	OLE1	9999.000000
ERG10	OPI3	9999.000000
ERG10	PAC1	9999.000000
ERG10	PAH1	9999.000000
ERG10	PCD1	9999.000000
ERG10	PCS60	9999.000000
ERG10	PCT1	9999.000000
ERG10	PET10	9999.000000
ERG10	PEX1	9999.000000
ERG10	PEX10	9999.000000
ERG10	PEX11	9999.000000
ERG10	PEX12	9999.000000
ERG10	PEX13	9999.000000
ERG10	PEX14	9999.000000
ERG10	PEX18	9999.000000
ERG10	PEX19	9999.000000
ERG10	PEX5	9999.000000
ERG10	PEX6	9999.000000
ERG10	PEX7	9999.000000
ERG10	PHM8	9999.000000
ERG10	PHS1	9999.000000
ERG10	PIS1	9999.000000
ERG10	PLB1	9999.000000
ERG10	PLB2	9999.000000
ERG10	PLB3	9999.000000
ERG10	POT1	0.931000
ERG10	POX1	0.985000
ERG10	PRE7	9999.000000
ERG10	PSD1	9999.000000
ERG10	PSD2	9999.000000
ERG10	PXA1	9999.000000
ERG10	PXA2	9999.000000
ERG10	PXP1	9999.000000
ERG10	ROG1	9999.000000
ERG10	RSP5	9999.000000
ERG10	SAY1	9999.000000
ERG10	SCT1	9999.000000
ERG10	SEI1	9999.000000
ERG10	SLC1	9999.000000
ERG10	SPO14	9999.000000
ERG10	SPS19	9999.000000
ERG10	SPT23	9999.000000
ERG10	STE23	9999.000000
ERG10	TES1	9999.000000
ERG10	TGL1	9999.000000
ERG10	TGL2	9999.000000
ERG10	TGL3	9999.000000
ERG10	TGL4	9999.000000
ERG10	TGL5	9999.000000
ERG10	YAT1	9999.000000
ERG10	YEH1	9999.000000
ERG10	YEH2	9999.000000
ERG10	YHL050C	9999.000000
ERG10	YJU3	9999.000000
ERG10	YLL067C	9999.000000
ERG11	ACB1	9999.000000
ERG11	ACC1	9999.000000
ERG11	ACP1	9999.000000
ERG11	ACS1	9999.000000
ERG11	ACS2	9999.000000
ERG11	ADH6	9999.000000
ERG11	ADH7	9999.000000
ERG11	ADR1	9999.000000
ERG11	AIM45	9999.000000
ERG11	ALD2	9999.000000
ERG11	ALD3	9999.000000
ERG11	ALD4	9999.000000
ERG11	ALD5	9999.000000
ERG11	ALD6	9999.000000
ERG11	ALE1	9999.000000
ERG11	AMD2.00	9999.000000
ERG11	ARE2	9999.000000
ERG11	ATG15	9999.000000
ERG11	AYR1	9999.000000
ERG11	CAT2	9999.000000
ERG11	CDC48	9999.000000
ERG11	CDC60	9999.000000
ERG11	CDS1	9999.000000
ERG11	CEM1	9999.000000
ERG11	CFD1	9999.000000
ERG11	CHO1	9999.000000
ERG11	CHO2	9999.000000
ERG11	CIR1	9999.000000
ERG11	CIT1	9999.000000
ERG11	CIT2	9999.000000
ERG11	CIT3	9999.000000
ERG11	CMD1	9999.000000
ERG11	CPT1	9999.000000
ERG11	CRC1.00	9999.000000
ERG11	CTA1	9999.000000
ERG11	CTT1	9999.000000
ERG11	CYB2	9999.000000
ERG11	CYB5	9999.000000
ERG11	CYC1	9999.000000
ERG11	DCI1	9999.000000
ERG11	DGA1	9999.000000
ERG11	DGK1	9999.000000
ERG11	DPP1	9999.000000
ERG11	"DUR1,2"	9999.000000
ERG11	ECI1	9999.000000
ERG11	EHD3	9999.000000
ERG11	EHT1	9999.000000
ERG11	ELO1	9999.000000
ERG11	ELO2	9999.000000
ERG11	ELO3	9999.000000
ERG11	EPT1	9999.000000
ERG11	ERG1	9999.000000
ERG11	ERG10	9999.000000
ERG11	ERG11	0.000000
ERG11	ERG25	0.999000
ERG11	ERG3	0.999000
ERG11	ERG5	9999.000000
ERG11	ERG7	0.999000
ERG11	ETR1	9999.000000
ERG11	FAA1	9999.000000
ERG11	FAA2	9999.000000
ERG11	FAA3	9999.000000
ERG11	FAA4	9999.000000
ERG11	FAS1	9999.000000
ERG11	FAS2	9999.000000
ERG11	FAT1	9999.000000
ERG11	FKS1	0.855000
ERG11	FMP30	9999.000000
ERG11	FMS1	9999.000000
ERG11	FOX2	9999.000000
ERG11	GCY1	9999.000000
ERG11	GLN1	9999.000000
ERG11	GPP1	9999.000000
ERG11	GPP2	9999.000000
ERG11	GPT2	9999.000000
ERG11	GUT1	9999.000000
ERG11	GUT2	9999.000000
ERG11	HAT1	9999.000000
ERG11	HEM13	0.878000
ERG11	HEM3	9999.000000
ERG11	HFA1	9999.000000
ERG11	HFD1	9999.000000
ERG11	HMG1	0.987000
ERG11	HMS1	9999.000000
ERG11	HRD1.00	9999.000000
ERG11	HTD2	9999.000000
ERG11	ICL1	9999.000000
ERG11	IDP2	9999.000000
ERG11	IDP3	9999.000000
ERG11	IFA38	9999.000000
ERG11	INA1	9999.000000
ERG11	IZH2	9999.000000
ERG11	LAT1	9999.000000
ERG11	LCB2	9999.000000
ERG11	LDH1	9999.000000
ERG11	LOA1	9999.000000
ERG11	LPP1	9999.000000
ERG11	LRO1	9999.000000
ERG11	MAE1	9999.000000
ERG11	MCT1	9999.000000
ERG11	MDH3	9999.000000
ERG11	MGA2	9999.000000
ERG11	MGL2	9999.000000
ERG11	MLC1	9999.000000
ERG11	MLC2	9999.000000
ERG11	MLS1	9999.000000
ERG11	NCP1	0.988000
ERG11	NPL4	9999.000000
ERG11	NTE1	9999.000000
ERG11	OAR1	9999.000000
ERG11	OLE1	0.880000
ERG11	OPI3	9999.000000
ERG11	PAC1	9999.000000
ERG11	PAH1	9999.000000
ERG11	PCD1	9999.000000
ERG11	PCS60	9999.000000
ERG11	PCT1	9999.000000
ERG11	PET10	9999.000000
ERG11	PEX1	9999.000000
ERG11	PEX10	9999.000000
ERG11	PEX11	9999.000000
ERG11	PEX12	9999.000000
ERG11	PEX13	9999.000000
ERG11	PEX14	9999.000000
ERG11	PEX18	9999.000000
ERG11	PEX19	9999.000000
ERG11	PEX5	9999.000000
ERG11	PEX6	9999.000000
ERG11	PEX7	9999.000000
ERG11	PHM8	9999.000000
ERG11	PHS1	9999.000000
ERG11	PIS1	9999.000000
ERG11	PLB1	9999.000000
ERG11	PLB2	9999.000000
ERG11	PLB3	9999.000000
ERG11	POT1	9999.000000
ERG11	POX1	9999.000000
ERG11	PRE7	9999.000000
ERG11	PSD1	9999.000000
ERG11	PSD2	9999.000000
ERG11	PXA1	9999.000000
ERG11	PXA2	9999.000000
ERG11	PXP1	9999.000000
ERG11	ROG1	9999.000000
ERG11	RSP5	9999.000000
ERG11	SAY1	9999.000000
ERG11	SCT1	9999.000000
ERG11	SEI1	9999.000000
ERG11	SLC1	9999.000000
ERG11	SPO14	9999.000000
ERG11	SPS19	9999.000000
ERG11	SPT23	9999.000000
ERG11	STE23	9999.000000
ERG11	TES1	9999.000000
ERG11	TGL1	9999.000000
ERG11	TGL2	9999.000000
ERG11	TGL3	9999.000000
ERG11	TGL4	9999.000000
ERG11	TGL5	9999.000000
ERG11	YAT1	9999.000000
ERG11	YEH1	9999.000000
ERG11	YEH2	9999.000000
ERG11	YHL050C	9999.000000
ERG11	YJU3	9999.000000
ERG11	YLL067C	9999.000000
ERG25	ACB1	9999.000000
ERG25	ACC1	9999.000000
ERG25	ACP1	9999.000000
ERG25	ACS1	9999.000000
ERG25	ACS2	9999.000000
ERG25	ADH6	9999.000000
ERG25	ADH7	9999.000000
ERG25	ADR1	9999.000000
ERG25	AIM45	9999.000000
ERG25	ALD2	9999.000000
ERG25	ALD3	9999.000000
ERG25	ALD4	9999.000000
ERG25	ALD5	9999.000000
ERG25	ALD6	9999.000000
ERG25	ALE1	9999.000000
ERG25	AMD2.00	9999.000000
ERG25	ARE2	9999.000000
ERG25	ATG15	9999.000000
ERG25	AYR1	9999.000000
ERG25	CAT2	9999.000000
ERG25	CDC48	9999.000000
ERG25	CDC60	9999.000000
ERG25	CDS1	9999.000000
ERG25	CEM1	9999.000000
ERG25	CFD1	9999.000000
ERG25	CHO1	9999.000000
ERG25	CHO2	9999.000000
ERG25	CIR1	9999.000000
ERG25	CIT1	9999.000000
ERG25	CIT2	9999.000000
ERG25	CIT3	9999.000000
ERG25	CMD1	9999.000000
ERG25	CPT1	9999.000000
ERG25	CRC1.00	9999.000000
ERG25	CTA1	9999.000000
ERG25	CTT1	9999.000000
ERG25	CYB2	9999.000000
ERG25	CYB5	9999.000000
ERG25	CYC1	9999.000000
ERG25	DCI1	9999.000000
ERG25	DGA1	9999.000000
ERG25	DGK1	9999.000000
ERG25	DPP1	9999.000000
ERG25	"DUR1,2"	9999.000000
ERG25	ECI1	9999.000000
ERG25	EHD3	9999.000000
ERG25	EHT1	9999.000000
ERG25	ELO1	9999.000000
ERG25	ELO2	9999.000000
ERG25	ELO3	9999.000000
ERG25	EPT1	9999.000000
ERG25	ERG1	9999.000000
ERG25	ERG10	9999.000000
ERG25	ERG11	9999.000000
ERG25	ERG25	0.000000
ERG25	ERG3	0.999000
ERG25	ERG5	0.999000
ERG25	ERG7	0.999000
ERG25	ETR1	9999.000000
ERG25	FAA1	9999.000000
ERG25	FAA2	9999.000000
ERG25	FAA3	9999.000000
ERG25	FAA4	9999.000000
ERG25	FAS1	0.860000
ERG25	FAS2	9999.000000
ERG25	FAT1	9999.000000
ERG25	FKS1	9999.000000
ERG25	FMP30	9999.000000
ERG25	FMS1	9999.000000
ERG25	FOX2	9999.000000
ERG25	GCY1	9999.000000
ERG25	GLN1	9999.000000
ERG25	GPP1	9999.000000
ERG25	GPP2	9999.000000
ERG25	GPT2	9999.000000
ERG25	GUT1	9999.000000
ERG25	GUT2	9999.000000
ERG25	HAT1	9999.000000
ERG25	HEM13	0.890000
ERG25	HEM3	9999.000000
ERG25	HFA1	9999.000000
ERG25	HFD1	9999.000000
ERG25	HMG1	0.979000
ERG25	HMS1	0.776000
ERG25	HRD1.00	9999.000000
ERG25	HTD2	9999.000000
ERG25	ICL1	9999.000000
ERG25	IDP2	9999.000000
ERG25	IDP3	9999.000000
ERG25	IFA38	0.758000
ERG25	INA1	9999.000000
ERG25	IZH2	9999.000000
ERG25	LAT1	9999.000000
ERG25	LCB2	9999.000000
ERG25	LDH1	9999.000000
ERG25	LOA1	9999.000000
ERG25	LPP1	9999.000000
ERG25	LRO1	9999.000000
ERG25	MAE1	9999.000000
ERG25	MCT1	9999.000000
ERG25	MDH3	9999.000000
ERG25	MGA2	9999.000000
ERG25	MGL2	9999.000000
ERG25	MLC1	9999.000000
ERG25	MLC2	9999.000000
ERG25	MLS1	9999.000000
ERG25	NCP1	0.842000
ERG25	NPL4	9999.000000
ERG25	NTE1	9999.000000
ERG25	OAR1	9999.000000
ERG25	OLE1	0.908000
ERG25	OPI3	9999.000000
ERG25	PAC1	9999.000000
ERG25	PAH1	9999.000000
ERG25	PCD1	9999.000000
ERG25	PCS60	9999.000000
ERG25	PCT1	9999.000000
ERG25	PET10	9999.000000
ERG25	PEX1	9999.000000
ERG25	PEX10	9999.000000
ERG25	PEX11	9999.000000
ERG25	PEX12	9999.000000
ERG25	PEX13	9999.000000
ERG25	PEX14	9999.000000
ERG25	PEX18	9999.000000
ERG25	PEX19	9999.000000
ERG25	PEX5	9999.000000
ERG25	PEX6	9999.000000
ERG25	PEX7	9999.000000
ERG25	PHM8	9999.000000
ERG25	PHS1	9999.000000
ERG25	PIS1	9999.000000
ERG25	PLB1	9999.000000
ERG25	PLB2	9999.000000
ERG25	PLB3	9999.000000
ERG25	POT1	9999.000000
ERG25	POX1	9999.000000
ERG25	PRE7	9999.000000
ERG25	PSD1	9999.000000
ERG25	PSD2	9999.000000
ERG25	PXA1	9999.000000
ERG25	PXA2	9999.000000
ERG25	PXP1	9999.000000
ERG25	ROG1	9999.000000
ERG25	RSP5	9999.000000
ERG25	SAY1	9999.000000
ERG25	SCT1	9999.000000
ERG25	SEI1	9999.000000
ERG25	SLC1	9999.000000
ERG25	SPO14	9999.000000
ERG25	SPS19	9999.000000
ERG25	SPT23	9999.000000
ERG25	STE23	9999.000000
ERG25	TES1	9999.000000
ERG25	TGL1	9999.000000
ERG25	TGL2	9999.000000
ERG25	TGL3	9999.000000
ERG25	TGL4	9999.000000
ERG25	TGL5	9999.000000
ERG25	YAT1	9999.000000
ERG25	YEH1	9999.000000
ERG25	YEH2	9999.000000
ERG25	YHL050C	9999.000000
ERG25	YJU3	9999.000000
ERG25	YLL067C	9999.000000
ERG3	ACB1	9999.000000
ERG3	ACC1	9999.000000
ERG3	ACP1	9999.000000
ERG3	ACS1	9999.000000
ERG3	ACS2	9999.000000
ERG3	ADH6	9999.000000
ERG3	ADH7	9999.000000
ERG3	ADR1	9999.000000
ERG3	AIM45	9999.000000
ERG3	ALD2	9999.000000
ERG3	ALD3	9999.000000
ERG3	ALD4	9999.000000
ERG3	ALD5	9999.000000
ERG3	ALD6	9999.000000
ERG3	ALE1	9999.000000
ERG3	AMD2.00	9999.000000
ERG3	ARE2	9999.000000
ERG3	ATG15	9999.000000
ERG3	AYR1	9999.000000
ERG3	CAT2	9999.000000
ERG3	CDC48	9999.000000
ERG3	CDC60	9999.000000
ERG3	CDS1	9999.000000
ERG3	CEM1	9999.000000
ERG3	CFD1	9999.000000
ERG3	CHO1	9999.000000
ERG3	CHO2	9999.000000
ERG3	CIR1	9999.000000
ERG3	CIT1	9999.000000
ERG3	CIT2	9999.000000
ERG3	CIT3	9999.000000
ERG3	CMD1	9999.000000
ERG3	CPT1	9999.000000
ERG3	CRC1.00	9999.000000
ERG3	CTA1	9999.000000
ERG3	CTT1	9999.000000
ERG3	CYB2	9999.000000
ERG3	CYB5	9999.000000
ERG3	CYC1	9999.000000
ERG3	DCI1	9999.000000
ERG3	DGA1	9999.000000
ERG3	DGK1	9999.000000
ERG3	DPP1	9999.000000
ERG3	"DUR1,2"	9999.000000
ERG3	ECI1	9999.000000
ERG3	EHD3	9999.000000
ERG3	EHT1	9999.000000
ERG3	ELO1	9999.000000
ERG3	ELO2	9999.000000
ERG3	ELO3	9999.000000
ERG3	EPT1	9999.000000
ERG3	ERG1	9999.000000
ERG3	ERG10	9999.000000
ERG3	ERG11	9999.000000
ERG3	ERG25	9999.000000
ERG3	ERG3	0.000000
ERG3	ERG5	0.999000
ERG3	ERG7	0.999000
ERG3	ETR1	9999.000000
ERG3	FAA1	9999.000000
ERG3	FAA2	9999.000000
ERG3	FAA3	9999.000000
ERG3	FAA4	9999.000000
ERG3	FAS1	9999.000000
ERG3	FAS2	9999.000000
ERG3	FAT1	9999.000000
ERG3	FKS1	9999.000000
ERG3	FMP30	9999.000000
ERG3	FMS1	9999.000000
ERG3	FOX2	9999.000000
ERG3	GCY1	9999.000000
ERG3	GLN1	9999.000000
ERG3	GPP1	9999.000000
ERG3	GPP2	9999.000000
ERG3	GPT2	9999.000000
ERG3	GUT1	9999.000000
ERG3	GUT2	9999.000000
ERG3	HAT1	9999.000000
ERG3	HEM13	9999.000000
ERG3	HEM3	9999.000000
ERG3	HFA1	9999.000000
ERG3	HFD1	9999.000000
ERG3	HMG1	0.816000
ERG3	HMS1	9999.000000
ERG3	HRD1.00	9999.000000
ERG3	HTD2	9999.000000
ERG3	ICL1	9999.000000
ERG3	IDP2	9999.000000
ERG3	IDP3	9999.000000
ERG3	IFA38	9999.000000
ERG3	INA1	9999.000000
ERG3	IZH2	9999.000000
ERG3	LAT1	9999.000000
ERG3	LCB2	9999.000000
ERG3	LDH1	9999.000000
ERG3	LOA1	9999.000000
ERG3	LPP1	9999.000000
ERG3	LRO1	9999.000000
ERG3	MAE1	9999.000000
ERG3	MCT1	9999.000000
ERG3	MDH3	9999.000000
ERG3	MGA2	9999.000000
ERG3	MGL2	9999.000000
ERG3	MLC1	9999.000000
ERG3	MLC2	9999.000000
ERG3	MLS1	9999.000000
ERG3	NCP1	9999.000000
ERG3	NPL4	9999.000000
ERG3	NTE1	9999.000000
ERG3	OAR1	9999.000000
ERG3	OLE1	0.904000
ERG3	OPI3	9999.000000
ERG3	PAC1	9999.000000
ERG3	PAH1	9999.000000
ERG3	PCD1	9999.000000
ERG3	PCS60	9999.000000
ERG3	PCT1	9999.000000
ERG3	PET10	9999.000000
ERG3	PEX1	9999.000000
ERG3	PEX10	9999.000000
ERG3	PEX11	9999.000000
ERG3	PEX12	9999.000000
ERG3	PEX13	9999.000000
ERG3	PEX14	9999.000000
ERG3	PEX18	9999.000000
ERG3	PEX19	9999.000000
ERG3	PEX5	9999.000000
ERG3	PEX6	9999.000000
ERG3	PEX7	9999.000000
ERG3	PHM8	9999.000000
ERG3	PHS1	9999.000000
ERG3	PIS1	9999.000000
ERG3	PLB1	9999.000000
ERG3	PLB2	9999.000000
ERG3	PLB3	9999.000000
ERG3	POT1	9999.000000
ERG3	POX1	9999.000000
ERG3	PRE7	9999.000000
ERG3	PSD1	9999.000000
ERG3	PSD2	9999.000000
ERG3	PXA1	9999.000000
ERG3	PXA2	9999.000000
ERG3	PXP1	9999.000000
ERG3	ROG1	9999.000000
ERG3	RSP5	9999.000000
ERG3	SAY1	9999.000000
ERG3	SCT1	9999.000000
ERG3	SEI1	9999.000000
ERG3	SLC1	9999.000000
ERG3	SPO14	9999.000000
ERG3	SPS19	9999.000000
ERG3	SPT23	9999.000000
ERG3	STE23	9999.000000
ERG3	TES1	9999.000000
ERG3	TGL1	9999.000000
ERG3	TGL2	9999.000000
ERG3	TGL3	9999.000000
ERG3	TGL4	9999.000000
ERG3	TGL5	9999.000000
ERG3	YAT1	9999.000000
ERG3	YEH1	9999.000000
ERG3	YEH2	9999.000000
ERG3	YHL050C	9999.000000
ERG3	YJU3	9999.000000
ERG3	YLL067C	9999.000000
ERG5	ACB1	9999.000000
ERG5	ACC1	9999.000000
ERG5	ACP1	9999.000000
ERG5	ACS1	9999.000000
ERG5	ACS2	9999.000000
ERG5	ADH6	9999.000000
ERG5	ADH7	9999.000000
ERG5	ADR1	9999.000000
ERG5	AIM45	9999.000000
ERG5	ALD2	9999.000000
ERG5	ALD3	9999.000000
ERG5	ALD4	9999.000000
ERG5	ALD5	9999.000000
ERG5	ALD6	9999.000000
ERG5	ALE1	9999.000000
ERG5	AMD2.00	9999.000000
ERG5	ARE2	9999.000000
ERG5	ATG15	9999.000000
ERG5	AYR1	9999.000000
ERG5	CAT2	9999.000000
ERG5	CDC48	9999.000000
ERG5	CDC60	9999.000000
ERG5	CDS1	9999.000000
ERG5	CEM1	9999.000000
ERG5	CFD1	9999.000000
ERG5	CHO1	9999.000000
ERG5	CHO2	9999.000000
ERG5	CIR1	9999.000000
ERG5	CIT1	9999.000000
ERG5	CIT2	9999.000000
ERG5	CIT3	9999.000000
ERG5	CMD1	9999.000000
ERG5	CPT1	9999.000000
ERG5	CRC1.00	9999.000000
ERG5	CTA1	9999.000000
ERG5	CTT1	9999.000000
ERG5	CYB2	9999.000000
ERG5	CYB5	9999.000000
ERG5	CYC1	9999.000000
ERG5	DCI1	9999.000000
ERG5	DGA1	9999.000000
ERG5	DGK1	9999.000000
ERG5	DPP1	9999.000000
ERG5	"DUR1,2"	9999.000000
ERG5	ECI1	9999.000000
ERG5	EHD3	9999.000000
ERG5	EHT1	9999.000000
ERG5	ELO1	9999.000000
ERG5	ELO2	9999.000000
ERG5	ELO3	9999.000000
ERG5	EPT1	9999.000000
ERG5	ERG1	9999.000000
ERG5	ERG10	9999.000000
ERG5	ERG11	9999.000000
ERG5	ERG25	9999.000000
ERG5	ERG3	9999.000000
ERG5	ERG5	0.000000
ERG5	ERG7	0.997000
ERG5	ETR1	9999.000000
ERG5	FAA1	9999.000000
ERG5	FAA2	9999.000000
ERG5	FAA3	9999.000000
ERG5	FAA4	9999.000000
ERG5	FAS1	9999.000000
ERG5	FAS2	9999.000000
ERG5	FAT1	9999.000000
ERG5	FKS1	9999.000000
ERG5	FMP30	9999.000000
ERG5	FMS1	9999.000000
ERG5	FOX2	9999.000000
ERG5	GCY1	9999.000000
ERG5	GLN1	9999.000000
ERG5	GPP1	9999.000000
ERG5	GPP2	9999.000000
ERG5	GPT2	9999.000000
ERG5	GUT1	9999.000000
ERG5	GUT2	9999.000000
ERG5	HAT1	9999.000000
ERG5	HEM13	0.888000
ERG5	HEM3	9999.000000
ERG5	HFA1	9999.000000
ERG5	HFD1	9999.000000
ERG5	HMG1	0.879000
ERG5	HMS1	9999.000000
ERG5	HRD1.00	9999.000000
ERG5	HTD2	9999.000000
ERG5	ICL1	9999.000000
ERG5	IDP2	9999.000000
ERG5	IDP3	9999.000000
ERG5	IFA38	9999.000000
ERG5	INA1	9999.000000
ERG5	IZH2	9999.000000
ERG5	LAT1	9999.000000
ERG5	LCB2	9999.000000
ERG5	LDH1	9999.000000
ERG5	LOA1	9999.000000
ERG5	LPP1	9999.000000
ERG5	LRO1	9999.000000
ERG5	MAE1	9999.000000
ERG5	MCT1	9999.000000
ERG5	MDH3	9999.000000
ERG5	MGA2	9999.000000
ERG5	MGL2	9999.000000
ERG5	MLC1	9999.000000
ERG5	MLC2	9999.000000
ERG5	MLS1	9999.000000
ERG5	NCP1	0.819000
ERG5	NPL4	9999.000000
ERG5	NTE1	9999.000000
ERG5	OAR1	9999.000000
ERG5	OLE1	0.888000
ERG5	OPI3	9999.000000
ERG5	PAC1	9999.000000
ERG5	PAH1	9999.000000
ERG5	PCD1	9999.000000
ERG5	PCS60	9999.000000
ERG5	PCT1	9999.000000
ERG5	PET10	9999.000000
ERG5	PEX1	9999.000000
ERG5	PEX10	9999.000000
ERG5	PEX11	9999.000000
ERG5	PEX12	9999.000000
ERG5	PEX13	9999.000000
ERG5	PEX14	9999.000000
ERG5	PEX18	9999.000000
ERG5	PEX19	9999.000000
ERG5	PEX5	9999.000000
ERG5	PEX6	9999.000000
ERG5	PEX7	9999.000000
ERG5	PHM8	9999.000000
ERG5	PHS1	9999.000000
ERG5	PIS1	9999.000000
ERG5	PLB1	9999.000000
ERG5	PLB2	9999.000000
ERG5	PLB3	9999.000000
ERG5	POT1	9999.000000
ERG5	POX1	9999.000000
ERG5	PRE7	9999.000000
ERG5	PSD1	9999.000000
ERG5	PSD2	9999.000000
ERG5	PXA1	9999.000000
ERG5	PXA2	9999.000000
ERG5	PXP1	9999.000000
ERG5	ROG1	9999.000000
ERG5	RSP5	9999.000000
ERG5	SAY1	9999.000000
ERG5	SCT1	9999.000000
ERG5	SEI1	9999.000000
ERG5	SLC1	9999.000000
ERG5	SPO14	9999.000000
ERG5	SPS19	9999.000000
ERG5	SPT23	9999.000000
ERG5	STE23	9999.000000
ERG5	TES1	9999.000000
ERG5	TGL1	9999.000000
ERG5	TGL2	9999.000000
ERG5	TGL3	9999.000000
ERG5	TGL4	9999.000000
ERG5	TGL5	9999.000000
ERG5	YAT1	9999.000000
ERG5	YEH1	9999.000000
ERG5	YEH2	9999.000000
ERG5	YHL050C	9999.000000
ERG5	YJU3	9999.000000
ERG5	YLL067C	9999.000000
ERG7	ACB1	9999.000000
ERG7	ACC1	9999.000000
ERG7	ACP1	9999.000000
